x,y,z,q0,q1,q2,q3,q4,q5
5.0,1.0,3.0,1128.9500985334898,0.0,8.988570796148101,0.0,-2.641287609897946,0.0
5.0,1.0,4.0,403.7707772851248,0.0,0.027400582948884634,0.0,-8.1752722548096,5.260069751209049
5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.8472701545512364,44.49009705978143
5.0,2.0,0.0,5077.418661608808,4825.858254040114,4953.2882799167755,4899.609522630984,4980.902553847104,4981.402176256243
5.0,2.0,1.0,5092.684913943355,3924.5064619745053,4259.071147925125,3768.659067076431,4382.839037787545,4200.801059088479
5.0,2.0,2.0,5071.111496299131,673.8464986719034,2135.60469230592,928.5128392035278,2004.982829741923,2836.668067026519
5.0,2.0,3.0,4649.627325658761,114.18852605963485,277.67943357619623,128.3414728695226,0.0,686.411522578639
5.0,2.0,4.0,0.0,0.0,0.0,50.706825709618144,0.0,0.0
5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,0.0,5062.735573309623,4961.38065382547,4961.656301918373,5062.382024248438,5031.652282346091,5012.108217576132
5.0,3.0,1.0,5087.441544363484,5002.8070952793905,5005.692721102656,5086.959610778008,5006.582622702262,5026.549095035216
5.0,3.0,2.0,5071.733692128883,3761.308000377793,4689.055179748674,4315.195728282042,3958.721559254875,4855.943181954284
5.0,3.0,3.0,2072.9324040484526,424.2013782788779,4968.765352295228,1518.8668055248315,733.6841355396854,2061.3093826832974
5.0,3.0,4.0,0.0,0.0,3212.364762937979,4.779479715809088,0.2690341164697898,482.55961545461935
5.0,3.0,5.0,250.9206028158951,0.0,0.0,0.0,0.0,0.0
5.0,4.0,0.0,5055.243108345892,4954.077284140596,4954.158133088127,5055.142592920287,5033.893014661528,5004.69067726243
5.0,4.0,1.0,5089.266851922785,5007.328925193366,5007.408993164008,5089.167826431936,5008.649329761192,5019.171846004454
5.0,4.0,2.0,5072.5070130051445,4989.133130610893,4988.310738313339,5069.550642007566,4989.431631422205,5070.138901561533
5.0,4.0,3.0,5063.111616820849,4035.237274126188,4701.065021013015,4036.342816704372,4018.6935569608986,4735.09983943089
5.0,4.0,4.0,1979.1964444136706,63.44986170176531,577.4836477980366,311.7973161470321,253.47287724987294,4995.1542883257935
5.0,4.0,5.0,1818.424384442238,3.946646123165963,25.93753375802729,4.7206215183605,153.50295739694175,0.0
5.0,5.0,0.0,5053.25441742982,4952.1678878742405,4952.1678878742405,5053.25441742982,5041.491564589374,5002.7218732555175
5.0,5.0,1.0,5096.519023953939,5014.475340230512,5014.475340230512,5096.519023953939,5016.006693334259,5016.7841423805385
5.0,5.0,2.0,5078.747697731684,4997.068359280994,4997.067818339691,5078.74627581273,4997.8184364587,5077.507358391202
5.0,5.0,3.0,5067.703351704819,4184.4306496184545,4545.032199452793,4765.064504944619,2640.7038240640245,4703.396355765701
5.0,5.0,4.0,4111.538441139982,448.31750320658614,338.51572167266124,1560.8907621514404,8.841819522984,506.2550509867981
5.0,5.0,5.0,9.152292152419738,-4.541261074560021,0.0,502.8164686754986,6.485108576326363,330.4105295147737
5.0,6.0,0.0,5055.317689179741,4961.326123143186,4961.192102007486,5055.398538127272,5053.089735977246,5004.844552745995
5.0,6.0,1.0,5107.769280417179,5025.616324052872,5025.549207172184,5107.849348387839,5027.410500197548,5018.525671672705
5.0,6.0,2.0,5067.5261639269775,4995.484087509015,4927.441136776669,5089.170781014933,4893.609465120193,5073.697512799764
5.0,6.0,3.0,3778.8856502260055,1846.5684018448392,960.0553457303541,5062.234653717117,597.611601440116,3785.611021558657
5.0,6.0,4.0,131.6005940346178,26.781626256198166,0.0,0.0,-11.180302695601863,2467.359791812002
5.0,6.0,5.0,15.76431748412627,0.0,0.0,0.0,0.0,0.0
5.0,7.0,0.0,5060.269472234432,4961.02057991407,4948.7582532849,5060.575088327201,5067.598623826965,5016.737308932613
5.0,7.0,1.0,5105.4439203059055,5008.2103677681735,4799.377417372067,5122.1647731483445,5015.019501278809,5025.311846785205
5.0,7.0,2.0,2714.3215948563225,1445.8629239935158,429.41047422292957,5102.269175682783,1263.9564192349053,4041.441965508911
5.0,7.0,3.0,148.5444884566322,103.99345788126341,0.0,922.6559346842841,-3.652707207911725,3541.2273546848573
5.0,7.0,4.0,86.20405666235716,-3.2507271004449616,0.0,0.0,0.0,0.0
5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,0.0,3365.8790929710426,1217.6102949173428,-4.206721169190524,5072.042728993183,965.3395499780847,2694.5434833560457
5.0,8.0,1.0,2102.8051824084687,590.7642480075889,3.873956760714866,5076.614974032963,147.72540572275648,2597.3957390202295
5.0,8.0,2.0,1753.0244995387657,-3.200763079880553,-8.411090084539172,0.0,-1.0130399292051508,500.07411163737237
5.0,8.0,3.0,4.687644085298191,0.0,0.0,0.0,-2.00603582415414,0.0
5.0,8.0,4.0,0.0,0.0,-4.609626886406393,0.0,0.0,0.0
5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,9.0,0.0,0.0,217.99832880209783,0.0,0.0,9.50538124207876,0.9410327429657972
5.0,9.0,1.0,300.157379100479,-0.1202947161561781,0.0,0.0,0.0,3.0597813847775637
5.0,9.0,2.0,13.308591572769911,0.0,0.0,0.0,-1.3609127946362154,0.0
5.0,9.0,3.0,4.867697522714979,0.0,0.0,0.0,0.0,0.0
5.0,9.0,4.0,4.397246661005703,0.0,0.0,0.0,0.0,0.0
5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.2576871345357004,0.0
5.0,10.0,1.0,3.3574269708089073,0.0,0.0,0.0,0.0,0.0
5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,5116.032433350444,1397.3246221120662,1725.1919107961378,2278.7128785717355,1328.2824547744485,1361.04020713505
6.0,0.0,1.0,4987.075194254965,624.4448110790873,2614.8321549330467,833.4140771311288,957.6573528275694,1616.6695271140095
6.0,0.0,2.0,2033.8308390489851,-11.294744133862416,4722.853088174924,1610.3244253322205,1336.3385653460487,974.0129219356927
6.0,0.0,3.0,4115.523414570022,-5.797504025357591,0.0,177.23044373676734,0.0,0.0
6.0,0.0,4.0,0.0,0.0,0.0,0.0,-3.1169441084891583,975.7833608606414
6.0,0.0,5.0,4.303437534376363,0.0,0.0,0.5255505872547309,0.5255505872547309,51.64184388529628
6.0,1.0,0.0,5085.573337128852,4905.031759370823,4830.515013645426,4664.6643401373685,4966.029265804386,5007.598829007384
6.0,1.0,1.0,5082.478202143579,3149.791047244286,4493.758977584373,3973.184734657351,4531.608762370658,4134.330672526379
6.0,1.0,2.0,5071.745363686078,1993.3199612591177,3580.839048369322,3206.011562723209,2477.9073429117257,2627.4308410796034
6.0,1.0,3.0,2591.2382064723142,0.0,1672.1935621097032,353.10436941798304,237.7251843394212,4812.811233192458
6.0,1.0,4.0,2278.9905267316894,22.85729943157085,0.0,114.24089944407345,0.0,47.17281410602765
6.0,1.0,5.0,0.0,0.0,0.0,1.9736674614572178,0.0,94.15270446100304
6.0,2.0,0.0,5065.3585091441055,4963.930737431887,4964.284286441519,5064.868877740423,5014.656054594782,5014.704924050891
6.0,2.0,1.0,5071.749790515303,4989.164819108637,4990.442111256289,5071.041085343895,4990.786350713725,5031.069116490557
6.0,2.0,2.0,5059.723803201923,4326.181342335672,4930.130814660453,4995.738082983715,4872.826241648693,4956.70478448607
6.0,2.0,3.0,5057.278931138944,2555.234056342974,3406.6588791688073,3442.628248758964,2725.487523398835,3469.998911174865
6.0,2.0,4.0,4603.665290663206,-8.85426052890278,786.5598409701204,551.0097481056948,-5.088817053429828,1730.7811176557095
6.0,2.0,5.0,325.40133834458595,0.0,0.0,0.0,0.0,0.0
6.0,3.0,0.0,5055.3136697535865,4954.133177322947,4954.233692748554,5055.181170615424,5014.551657536211,5004.760533056047
6.0,3.0,1.0,5070.978341539632,4989.394142680594,4989.493168171442,5070.849201747345,4990.223128690119,5020.477433644068
6.0,3.0,2.0,5057.316887975239,4976.025422376803,4976.120762267917,5057.193836364224,4976.324927484554,5056.788198966711
6.0,3.0,3.0,5052.59039456903,4457.501351367128,4858.552004698962,4850.786160997885,4022.584354518148,4938.656923228102
6.0,3.0,4.0,2371.467496792842,1123.5042616658238,4875.411197136385,1837.2163318688536,143.84633379065068,2069.9727202776885
6.0,3.0,5.0,0.0,0.0,1955.501915841907,0.0,0.0,617.0020319283886
6.0,4.0,0.0,5052.684030748867,4951.6047593579115,4951.6047593579115,5052.684030748867,5021.699765276242,5002.157190441374
6.0,4.0,1.0,5077.5389952784935,4995.870936806472,4995.870936806472,5077.5389952784935,4996.871153294167,5017.221030490837
6.0,4.0,2.0,5062.241255021061,4980.893772340791,4980.893772340791,5062.241255021061,4981.273488629058,5061.511294502383
6.0,4.0,3.0,5055.098865967111,4973.130274020679,4973.7719508729815,5054.406182581631,4972.2514085112425,5054.417838110951
6.0,4.0,4.0,5054.854340190908,2384.3689663802315,4198.521672786992,2256.1860651565844,2207.1691029204508,3468.5885385004804
6.0,4.0,5.0,407.1412781893122,107.88719708352977,42.70521907877516,0.0,381.6875417524466,4589.424009620042
6.0,5.0,0.0,5055.142592920287,4954.158133088127,4954.077284140596,5055.243108345892,5033.893014661528,5004.69067726243
6.0,5.0,1.0,5089.167826431936,5007.408993164008,5007.328925193366,5089.266851922785,5008.649329761192,5019.171846004454
6.0,5.0,2.0,5072.412088634044,4990.994465897696,4990.916613117273,5072.5070130051445,4991.530542988595,5071.506796517376
6.0,5.0,3.0,5050.131954452672,4972.809288943325,4968.922694009841,5063.111617474826,4920.122136251208,5058.815604622107
6.0,5.0,4.0,1293.2113160464173,1729.5107170550455,297.93435430620144,2871.070800801731,206.7765586906855,5057.803169647132
6.0,5.0,5.0,166.9179122623648,-3.1897630350556376,-3.830262260119197,80.69939872134522,16.425074438151015,1693.2051670422877
6.0,6.0,0.0,5061.063664093073,4960.252782627405,4960.02724525001,5061.339312182985,5049.496391371895,5010.725919061151
6.0,6.0,1.0,5104.253662614064,5022.48213727308,5022.258513787333,5104.525821018255,5023.935637567625,5024.710090466388
6.0,6.0,2.0,5059.186943737009,4939.3901233383285,4934.691812468339,5086.5329757451145,4923.883310787721,5045.267376125797
6.0,6.0,3.0,2630.1169727525466,1504.355309949054,1139.445287942071,5074.920976478258,1063.5285557592163,3784.5558333392437
6.0,6.0,4.0,217.45044042093042,0.0,-4.352001419532514,488.00747638509927,-4.9498939721463495,2764.2051059490805
6.0,6.0,5.0,29.873621104751898,0.0,0.0,7.679704162102279,0.0,0.0
6.0,7.0,0.0,5069.10952811998,4973.010677159897,4944.240484999989,5069.867381113683,5066.228884291716,5018.761093867777
6.0,7.0,1.0,4056.829762515474,4676.550815768715,4060.5976073003812,5122.2047990800575,4206.031970698948,4090.3399552719293
6.0,7.0,2.0,2010.0166673901163,3432.618809430344,1775.6910354489535,5100.605172795822,1155.6140320917623,2089.0774835436623
6.0,7.0,3.0,48.6418067329263,122.0873375911644,-11.9946994511156,955.3047313690049,24.02926948850629,3710.7181360220015
6.0,7.0,4.0,0.0,0.0,-4.607019225278464,195.34112701857745,0.0,833.8107579459174
6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,8.0,0.0,869.6120129119198,1161.083065544283,84.78742900860128,5075.646851722138,1701.3289273806777,2251.1949083383024
6.0,8.0,1.0,618.7393259469941,978.0873204577342,581.1690214819102,5018.396252031485,1053.8190496599586,0.0
6.0,8.0,2.0,555.0530670231324,212.005968424757,-0.4064082131399744,3974.978439955694,-0.6584335985030022,483.64288436751207
6.0,8.0,3.0,24.11193617296157,0.0,0.0,0.0,0.0,5.2930122534377695
6.0,8.0,4.0,4.101426887307001,0.0,0.0,0.0,0.0,0.0
6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,9.0,0.0,27.286125878172964,-3.5794393629879786,-6.320117637442068,0.0,1059.238762450152,1.8732271504954465
6.0,9.0,1.0,4.781555860456053,0.0,-5.142486489751877,3165.191560597552,0.0,1.8985363223916787
6.0,9.0,2.0,4.046798148610018,0.0,0.0,47.49041054054083,-1.4188627774049056,0.0
6.0,9.0,3.0,7.592821526894959,0.0,0.0,0.0,0.0,0.0
6.0,9.0,4.0,4.269797271668374,0.0,0.0,0.0,0.0,0.0
6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,10.0,0.0,2.9053853904155598,0.0,0.0,0.0,0.0,0.0
6.0,10.0,1.0,0.0,0.0,0.0,11.643788198497248,-1.7955701001674311,0.0
6.0,10.0,2.0,2.872375572015706,0.0,0.0,0.0,0.0,0.0
6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,5101.679803452,4827.797305083064,4926.815572395836,4981.806357347599,4950.3556402004315,5000.404203580289
7.0,0.0,1.0,5070.807985488956,3800.200190410683,4641.146993037946,4843.423932328747,4517.317553633967,5018.895703180648
7.0,0.0,2.0,5055.878822092032,3394.2203904014464,3427.7270621566286,3996.254938404776,3308.9253625434185,4000.7634433880685
7.0,0.0,3.0,5033.503581919338,1359.3622293115652,1882.2572081816654,440.5642929637721,204.34567859144664,2472.2628429042834
7.0,0.0,4.0,1182.6309580709558,21.61683248953806,0.0,13.66539073022035,-10.490563054924493,45.31179386734562
7.0,0.0,5.0,5.299945386413438,-7.650980728060359,68.70739155910599,0.0,0.0,0.0
7.0,1.0,0.0,5070.807985489142,4969.244172154398,4969.733803603291,5070.032107136884,5000.1034106936995,5020.099905555187
7.0,1.0,1.0,5059.610759740168,4978.1760182238495,4978.65996214412,5038.999860497838,4978.649328423426,5038.993583631351
7.0,1.0,2.0,5053.736714069417,4959.002172971059,4964.998708174993,5011.685329177296,4948.734509085688,5050.086289293363
7.0,1.0,3.0,5058.835169964928,2213.8689925366352,3712.6201321392236,3679.4321340089764,2507.3835677016664,3572.5224710758325
7.0,1.0,4.0,4597.915091251548,176.85204613551272,1318.421476725324,0.0,136.2608639620747,2045.951601623684
7.0,1.0,5.0,165.5347716361348,1.2269852143421085,0.0,0.0,31.137090544756955,1373.5957882524892
7.0,2.0,0.0,5055.885064311529,4954.672628576964,4954.805127715128,5055.692315647537,4995.3412570260225,5005.32621366841
7.0,2.0,1.0,5053.736714069417,4972.481849023561,4972.610988815848,5053.55391063734,4972.905768399249,5023.184303571106
7.0,2.0,2.0,5045.382525230174,4964.331461690494,4964.451875131801,5045.222277574232,4964.4518763525575,5045.222278459971
7.0,2.0,3.0,5047.68235531541,4960.035441764466,4965.858288688242,5041.07026181106,4957.535133476447,5044.680471970476
7.0,2.0,4.0,3876.6699238115134,2677.4938599509137,3160.1619713662835,1537.6256976425757,1334.585700123076,5057.299121653728
7.0,2.0,5.0,3567.384907511649,0.0,758.1586753546471,18.821700112125665,328.4388076403814,928.4159330433465
7.0,3.0,0.0,5052.108595327782,4951.034372676959,4951.034372676959,5052.108595327782,5001.535280572523,5001.5875093745
7.0,3.0,1.0,5058.835811286686,4977.537669758414,4977.537669758414,5058.835811286686,4978.065409204059,5018.299681975792
7.0,3.0,2.0,5047.68235531541,4966.632362882496,4966.632362882496,5047.68235531541,4966.741489095866,5047.387575732009
7.0,3.0,3.0,5046.404266638143,4965.414319342684,4965.414318705935,5046.404254993118,4965.414317811458,5046.404266375669
7.0,3.0,4.0,5021.710343267046,4100.683950311671,4886.002073557318,4975.716815846599,3695.6433607103654,5052.5903945690425
7.0,3.0,5.0,1333.571798056464,279.0264426516775,487.79420918417605,398.9739023040611,970.661287397128,4634.29408737009
7.0,4.0,0.0,5055.181170615424,4954.233692748554,4954.133177322947,5055.3136697535865,5014.551657536211,5004.760533056047
7.0,4.0,1.0,5070.849201747345,4989.493168171442,4989.394142680594,5070.978341539632,4990.223128690119,5020.477433644068
7.0,4.0,2.0,5057.196473496375,4976.121306545268,4976.02638217417,5057.316887975239,4976.326941363157,5056.789148529595
7.0,4.0,3.0,5052.4797666847135,4971.49876622277,4971.3878828463385,5052.5903945690425,4971.506226010635,5052.479958752667
7.0,4.0,4.0,4459.3100154962485,4512.232984917211,3703.834115062694,5055.09886595976,3794.357302236321,4816.997203588509
7.0,4.0,5.0,424.36105786408797,672.1417988434655,23.187293172783296,641.5747072363713,998.0277458324952,4765.164008510055
7.0,5.0,0.0,5062.382024252907,4961.656301918665,4961.380653828755,5062.735573309623,5031.652282346147,5012.108217576522
7.0,5.0,1.0,5087.095338707353,5005.773485891461,5005.5013276075715,5087.441544363484,5006.678778008058,5027.02306415022
7.0,5.0,2.0,5070.846797715953,4990.281504981418,4990.105080701526,5071.733692130854,4990.418074773915,5070.873771452193
7.0,5.0,3.0,4291.708682841066,4570.143789147708,4367.12416738909,5064.008204954627,3225.155648643722,4448.0790032710165
7.0,5.0,4.0,713.5068541688879,1196.3894288093193,21.451432277467866,4958.80967761028,211.91816094868233,957.569034649632
7.0,5.0,5.0,0.0,16.956803875083967,-4.3834178124189025,1502.4332434631442,31.735903585629572,667.2398849611593
7.0,6.0,0.0,5072.1213477490755,4971.691064347987,4971.184536745807,5072.756374776207,5051.2346363217885,5022.02881102443
7.0,6.0,1.0,5103.307506815178,5022.111125795869,4973.295011787754,5106.580131227061,5014.3431584597565,5030.954057457658
7.0,6.0,2.0,4607.713569431622,4398.794872183857,3301.732481024846,5089.258944783076,4057.8934904596463,4466.150954774414
7.0,6.0,3.0,888.7346036256595,1646.9268621789342,110.18507202593446,2611.6782323685147,314.0121654706957,5058.732386309891
7.0,6.0,4.0,0.0,0.0,-6.175321296059734,1908.5322845749206,-4.920383401694586,0.0
7.0,6.0,5.0,22.531720570999838,0.0,-5.294527158726342,179.7712047028336,0.0,33.059005481357104
7.0,7.0,0.0,3476.34038628367,4625.634288562393,3308.8005518863274,5084.4273387326375,4863.553582990853,4874.7087690817225
7.0,7.0,1.0,2628.031051008297,2065.5818001653633,1267.0681636019594,5124.9610024715375,2856.481418705868,3886.1694257853887
7.0,7.0,2.0,181.55209828805727,1303.8060084488322,133.8237244651132,4924.454440282214,52.19080948434371,1531.343784725369
7.0,7.0,3.0,12.195079995763763,985.1912580893993,-7.581351418921259,489.745325407215,0.0,0.0
7.0,7.0,4.0,4.009595404766268,0.0,0.0,100.24294025356937,-6.480435217096822,22.635614806181685
7.0,7.0,5.0,10.147206963503022,0.0,0.0,0.0,0.0,0.0
7.0,8.0,0.0,677.1216960218226,488.0839400121696,-11.77380140295226,4464.344052551058,35.81592492341934,882.1129164403347
7.0,8.0,1.0,211.19934320830657,219.2549865894841,-5.2337562862431355,3236.7155756775555,124.78254797294096,718.3027210231337
7.0,8.0,2.0,0.0,0.0,0.0,2253.0348426110913,0.0,417.3208314786083
7.0,8.0,3.0,51.40769179341774,0.0,0.0,0.0,-1.8341708479236845,0.0
7.0,8.0,4.0,7.5247178827626495,0.0,0.0,0.0,0.0,0.0
7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,9.0,0.0,32.794563196769865,75.00277355549119,-6.23048228778361,0.0,0.8246197210481192,0.9292826642503569
7.0,9.0,1.0,3.8257179819068527,0.0,-5.737047027652688,0.0,0.0,14.053436301817158
7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.2958210067011464
7.0,9.0,3.0,3.4694390697544195,0.0,0.0,0.0,-1.996221856260505,0.0
7.0,9.0,4.0,3.4188627774049056,0.0,0.0,0.0,-3.4720715589451885,0.0
7.0,9.0,5.0,2.360912794636215,0.0,0.0,0.0,0.0,0.0
7.0,10.0,0.0,5.703276415577415,0.0,0.0,0.0,0.0,0.0
7.0,10.0,1.0,0.0,0.0,0.0,15.252235241782335,0.0,0.0
7.0,10.0,2.0,2.373175849670261,0.0,0.0,0.0,0.0,0.0
7.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,5084.792703568728,4982.927974385448,4983.703855270466,5033.9447764857705,4983.703855992871,5033.944775838805
8.0,0.0,1.0,5057.912370668795,4956.625101631649,4977.224735758957,5007.333225709637,4956.817911455952,5057.574132775557
8.0,0.0,2.0,5051.533119089896,4949.673642671677,4980.892007618444,5000.910162429746,4950.100679239627,5051.32261861799
8.0,0.0,3.0,4680.615820566467,4331.767740330666,4672.5747347737415,4482.513750035299,4225.130072140302,5055.885063962973
8.0,0.0,4.0,1947.3943548676175,-4.047624656276371,2491.7794778589837,1311.0220308007406,-4.545183295220524,4953.511292873791
8.0,0.0,5.0,170.15827424949399,-3.5737549260190735,0.0,0.0,0.0,0.0
